"","id","gender","height","religion","caste","mother_tongue","profession","location","country","age_of_marriage","weight"
"1545",1545,"female",171.704,"Hindu"," Balija","Kannada","Non IT Engineer (Others)","Chicago- IL"," USA",26,64.1486875242964
"1546",1546,"female",165.1,"Muslim"," Memon","Gujarati","Dentist","Gandhinagar"," India",27,68.1524875323534
"1547",1547,"female",171.704,"","","Malayalam","Student","Thrissur"," India",28,68.9499745172442
"1548",1548,"female",184.912,"","others","Telugu","","Mumbai"," India",33,72.4828401778486
"1549",1549,"male",178.308,"Hindu"," Scheduled Caste (SC)","Hindi","Consultant / Supervisor / Team Leads","Bharuch"," India",35,78.5057027174517
"1550",1550,"female",181.61,"Hindu"," Kayastha","Bengali","Admin Professional","Delhi"," India",32,72.724573303264
"1551",1551,"female",171.704,"Hindu"," Vaishnav","Gujarati","Not Specified","Mumbai"," India",30,60.4265268281087
"1552",1552,"male",191.516,"Hindu"," Lingayath","Kannada","Entrepreneurs / Business ","Bengaluru / Bangalore"," India",33,71.1497546450585
"1553",1553,"male",168.7322,"Hindu"," Arora","Hindi","Consultant / Supervisor / Team Leads","Delhi"," India",35,69.6462178006225
"1554",1554,"male",188.214,"Hindu"," Brahmin","Telugu","Managers and Senior Executives","Hyderabad"," India",31,68.3131977125919
"1555",1555,"male",181.61,"Hindu"," Bhatia","Hindi","Accounting Professional (Others)","Bhopal"," India",29,67.1874289465482
"1556",1556,"male",175.006,"","others","Marathi","Not Specified",""," India",28,74.5708071827384
"1557",1557,"male",198.12,"Hindu"," Agarwal","Punjabi","Managers and Senior Executives","Punjab"," India",33,83.4999098758303
"1558",1558,"male",151.892,"Hindu"," Kalita","Assamese","Admin Professional","Nagaon"," India",29,61.5734273683731
"1559",1559,"male",NA,"","","","",""," India",32,NA
"1560",1560,"male",191.516,"Hindu"," Billava","Kannada","Hotel & Hospitality Professional (Others)","Bhatkal"," India",29,78.6673546328775
"1561",1561,"female",168.402,"Hindu"," Baniya","Hindi","Admin Professional","Jabalpur"," India",33,65.7779830954542
"1562",1562,"female",175.006,"Hindu"," Brahmin","Hindi","Managers and Senior Executives","Ghaziabad"," India",29,68.0754080247682
"1563",1563,"female",191.516,"Hindu"," Sahu","Hindi","Farming","Raipur"," India",27,73.7737937884204
"1564",1564,"male",188.214,"Sikh"," Kshatriya","Punjabi","Software Professional","Ontario"," Canada",30,77.2023717722144
"1565",1565,"male",194.818,"","","Malayalam","","Thiruvananthapuram"," India",32,70.185763440702
"1566",1566,"male",175.006,"","others","Kannada","","Bengaluru / Bangalore"," India",25,59.838066777582
"1567",1567,"female",148.59,"Muslim"," Memon","Hindi","Not Specified","Mumbai"," India",27,56.2416756224281
"1568",1568,"male",194.818,"Hindu"," Vaishnav","Gujarati","Software Professional","Mumbai"," India",30,80.4402157415317
"1569",1569,"male",181.61,"Sikh"," Khatri","Punjabi","Hotel & Hospitality Professional (Others)","Geelong"," Australia",31,75.2814616028231
"1570",1570,"male",188.214,"Hindu"," Kayastha","Bengali","Consultant / Supervisor / Team Leads","Mumbai"," India",34,76.7754478458118
"1571",1571,"male",194.818,"Hindu"," Kaibarta","Odia","Company Secretary","Bhadrak"," India",29,76.5185846455933
"1572",1572,"female",NA,"","","","",""," India",31,NA
"1573",1573,"female",175.006,"Hindu"," Valmiki","Hindi","Not working","Jaipur"," India",29,69.6082041624064
"1574",1574,"female",184.912,"","others","","","Muzaffarnagar"," India",20,65.030482283306
"1575",1575,"male",188.214,"Hindu"," Baidya","Bengali","Banking Professional","Delhi"," India",29,67.5391348592828
"1576",1576,"male",148.59,"Hindu"," Baishnab","Bengali","Banking Professional","Begusarai"," India",28,53.0411198514454
"1577",1577,"male",171.704,"Hindu"," Kalita","Assamese","Sales Professional / Marketing","Guwahati"," India",28,69.4334973625282
"1578",1578,"female",181.61,"Hindu"," Brahmin","Gujarati","Doctor / Healthcare Professional","Surat"," India",31,74.0283113464241
"1579",1579,"male",198.12,"Hindu"," Baniya","Gujarati","Software Professional (Others)","Chicago- IL"," USA",33,77.2503074480708
"1580",1580,"female",175.006,"Hindu"," Bhatia","Punjabi","Customer Support / BPO / KPO Professional","Faridabad"," India",28,65.6212537484066
"1581",1581,"male",191.516,"Hindu"," Baishya","Bengali","Lecturer","Ranchi"," India",29,88.3789357143353
"1582",1582,"male",165.1,"","others","Telugu","Agent / Broker / Trader / Contractor","Nuzvid"," India",26,70.8319690747188
"1583",1583,"female",181.61,"Hindu"," Sahu","Hindi","Not Specified","Chhattisgarh"," India",28,69.3669551216784
"1584",1584,"male",201.422,"Hindu"," Brahmin","Marathi","Mechanical / Production Engineer","Pune"," India",32,79.536503260566
"1585",1585,"female",188.214,"Hindu"," Brahmin","Marathi","Consultant / Supervisor / Team Leads","Pune"," India",28,77.4151462734569
"1586",1586,"female",184.912,"Hindu"," Arya Vysya","Kannada","Media Professional","Bengaluru / Bangalore"," India",24,59.5538291768269
"1587",1587,"male",181.61,"Hindu"," Balija","Telugu","Not Specified","Al-Kuwayt"," Kuwait",28,67.0193475676287
"1588",1588,"female",168.402,"Hindu"," Arya Vysya","Telugu","Software Consultant","Ramachandrapuram-Bhel Township"," India",24,67.7379970663975
"1589",1589,"male",188.214,"Hindu"," Saini","Haryanavi","Mechanical / Production Engineer","Yamunanagar"," India",29,81.8532214382497
"1590",1590,"female",178.308,"Hindu"," Sindhi-Sakkhar","Sindhi","Software Consultant","Bengaluru / Bangalore"," India",28,71.8427137684874
"1591",1591,"female",175.006,"Hindu"," Patel","Gujarati","Not working","Ahmedabad"," India",28,65.5438533063186
"1592",1592,"female",178.308,"Hindu"," Patel","Gujarati","Medical / Healthcare Professional (Others)","Anand"," India",28,61.5727119402643
"1593",1593,"female",184.912,"Hindu"," Agri","Marathi","Admin Professional","Raigad"," India",30,69.6902985590637
"1594",1594,"male",171.704,"","others","Tamil","Not Specified","Coimbatore"," India",27,68.6913526133254
"1595",1595,"male",191.516,"Hindu"," Arora","Hindi","VP / AVP / GM / DGM","Delhi"," India",33,67.7846093889258
"1596",1596,"male",194.818,"Hindu"," Billava","Tulu","Managers and Senior Executives","Dubai"," United Arab Emirates",30,88.8280903134579
"1597",1597,"female",178.308,"Hindu"," Vaishnav","Gujarati","Not Specified","Mumbai"," India",29,58.6148083280858
"1598",1598,"female",165.1,"","others","Malayalam","","Bengaluru / Bangalore"," India",33,66.9837644517692
"1599",1599,"female",165.1,"Hindu"," Balija","Telugu","Advertising Professional","Ahmedabad"," India",29,58.9610791539368
"1600",1600,"male",181.61,"","","Telugu","","Sangareddy"," India",33,70.5098232515406
"1601",1601,"male",191.516,"Hindu"," Bhandari","Marathi","Hardware & Networking professional","Mumbai"," India",33,74.2665914227597
"1602",1602,"male",168.402,"","others","Telugu","","Hyderabad","",35,64.677482440807
"1603",1603,"female",175.006,"Hindu"," Saini","Hindi","Marketing Professional","Delhi"," India",30,74.0913137767262
"1604",1604,"male",191.516,"Hindu"," Bhatia","Bengali","Not working","Agartala"," India",27,70.5595087970195
"1605",1605,"male",194.818,"Hindu"," Brahmin","Gujarati","Finance Professional","Vapi"," India",33,77.6058273599095
"1606",1606,"female",171.704,"Hindu"," Valmiki","Hindi","Not working","Solan"," India",28,59.6208532689156
"1607",1607,"male",168.7322,"Hindu"," Saini","Hindi","Software Professional","Gurgaon"," India",31,73.5465636058743
"1608",1608,"male",191.516,"Hindu"," Kshatriya","Odia","Software Professional (Others)","Bengaluru / Bangalore"," India",30,81.4663948048255
"1609",1609,"male",168.402,"Hindu"," Brahmin","Marathi","Marketing Professional","Reading"," United Kingdom",30,78.6995897689515
"1610",1610,"female",135.7122,"Hindu"," Balija","Hindi","Writer","Bhopal"," India",28,59.3329876095673
"1611",1611,"female",184.912,"Hindu"," Patel","Gujarati","Doctor / Healthcare Professional","New Jersey"," USA",30,75.7752189020942
"1612",1612,"male",168.402,"Hindu"," Ahom","Assamese","Not working","Dhemaji"," India",28,64.5114234631478
"1613",1613,"male",191.516,"","","","Entrepreneurs / Business ","Navsari"," India",NA,83.7123946316343
"1614",1614,"female",175.006,"Hindu"," Baidya","Bengali","Not working","Krishnanagar"," India",28,67.6241228904306
"1615",1615,"female",171.704,"Hindu"," Arya Vysya","Telugu","Finance Professional","Bengaluru / Bangalore"," India",26,64.6021517372463
"1616",1616,"male",165.1,"Hindu"," Brahmin","Marathi","Agent / Broker / Trader / Contractor","Mumbai"," India",33,69.9252655390761
"1617",1617,"female",175.006,"Christian"," Born Again","Tamil","Customer Support / BPO / KPO Professional","Chennai"," India",31,65.2999067826263
"1618",1618,"female",148.59,"Hindu"," Kalita","Assamese","Not working","Guwahati"," India",27,59.2577880388148
"1619",1619,"male",194.818,"Hindu"," Kayastha","Bengali","Mechanical / Production Engineer","Gurgaon"," India",33,73.5600770504027
"1620",1620,"female",175.006,"Hindu"," Sindhi-Sakkhar","Sindhi","Finance Professional","Dubai"," United Arab Emirates",30,80.5183623704475
"1621",1621,"female",178.308,"","others","Telugu","",""," India",28,69.6392193562685
"1622",1622,"male",194.818,"Hindu"," Arora","Hindi","Software Professional","Delhi"," India",35,74.6188065880191
"1623",1623,"male",165.1,"Hindu"," OBC - Barber/Naayee","Odia","Company Secretary","Rayagada"," India",27,62.7211855524337
"1624",1624,"female",181.61,"Sikh"," Gursikh","Punjabi","Investment Professional","Mumbai"," India",29,76.3875460333305
"1625",1625,"male",165.1,"","others","Kannada","Not Specified",""," India",32,58.4288687011639
"1626",1626,"female",175.006,"Hindu"," Brahmin","Marwari","Not working","Cuttack"," India",30,61.4540574565465
"1627",1627,"female",148.59,"Hindu"," Baishya","Assamese","Finance Professional","Mangaldai"," India",27,65.2881532674734
"1628",1628,"female",175.006,"Hindu"," Baidya","Bengali","Not Specified","Mumbai"," India",29,67.2115898189942
"1629",1629,"male",168.402,"Hindu"," Vanniyar","Tamil","Banking Professional","Kumbakonam"," India",29,69.4910348317179
"1630",1630,"female",188.214,"","","Sindhi","",""," India",27,84.1092796016981
"1631",1631,"male",188.214,"Hindu"," Valmiki","Hindi","Managers and Senior Executives","Kanpur"," India",28,79.4577604092372
"1632",1632,"male",201.422,"Jain"," Shwetamber","Marwari","Chartered Accountant","Surat"," India",35,74.6426595846997
"1633",1633,"male",198.12,"Hindu"," Brahmin","Bengali","Team Member / Staff","Kolkata"," India",33,77.7803379527737
"1634",1634,"female",178.308,"Hindu"," Sindhi-Sakkhar","Sindhi","Law Enforcement Employee (Others)","Akola"," India",28,68.7233864584651
"1635",1635,"female",175.006,"Hindu"," Kshatriya","Odia","Legal Professional (Others)","Ahmedabad"," India",32,77.0163472474279
"1636",1636,"male",198.12,"Hindu"," Sindhi-Sakkhar","Hindi","Accounting Professional (Others)","Indore"," India",29,76.3646745084209
"1637",1637,"male",171.704,"","others","Tamil","Hotel & Hospitality Professional (Others)",""," USA",32,69.6692335150528
"1638",1638,"male",184.912,"Hindu"," Agarwal","Marwari","Chartered Accountant","Delhi"," India",32,63.4300985130129
"1639",1639,"female",171.704,"Hindu"," Scheduled Caste (SC)","Hindi","Legal Assistant","Pune"," India",34,70.4002125335803
"1640",1640,"male",194.818,"Sikh"," Ramdasia","Punjabi","Civil Engineer","Ambala"," India",30,88.0042568245939
"1641",1641,"male",191.516,"Jain"," Shwetamber","Gujarati","Entrepreneurs / Business ","Indore"," India",33,72.2720699564885
"1642",1642,"female",168.402,"Hindu"," Bhandari","Marathi","Not Specified","Mumbai"," India",30,63.3148926556753
"1643",1643,"female",168.402,"Hindu"," Vanniyar","Tamil","Not working","Kumbakonam"," India",27,59.3854002105098
"1644",1644,"female",171.704,"Hindu"," Brahmin","Marathi","Lawyer","Pune"," India",30,58.9605040541123
"1645",1645,"female",171.704,"Hindu"," Saini","Punjabi","Not Specified","Delhi"," India",27,71.0768983879718
"1646",1646,"male",168.7322,"","","Kannada","","Mumbai"," India",33,76.1259229058217
"1647",1647,"male",191.516,"Hindu"," Kshatriya","Hindi","Banking Professional","Ahmedabad"," India",30,75.9744377214329
"1648",1648,"male",184.912,"Hindu"," Arya Vysya","Telugu","Banking Professional","Mumbai"," India",31,71.2312538479156
"1649",1649,"male",188.214,"","others","","","Coimbatore"," India",27,79.6017772854289
"1650",1650,"female",168.402,"Hindu"," Sindhi-Sakkhar","Sindhi","Not working","Jalgaon"," India",29,77.4843821068802
"1651",1651,"male",168.402,"Hindu"," Patel","Gujarati","Investment Professional","Other"," United Kingdom",34,68.6811348443603
"1652",1652,"female",165.1,"Christian"," Born Again","Hindi","Teacher","Delhi"," India",32,69.1103720030351
"1653",1653,"female",171.704,"","others","","","Gandhidham"," India",32,69.847759854727
"1654",1654,"male",148.59,"","others","Telugu","",""," India",24,64.8943089257589
"1655",1655,"male",181.61,"Hindu"," Balija","Telugu","Indian Police Services [IPS]","Kurnool"," India",28,75.5568055698042
"1656",1656,"male",194.818,"","","","Admin Professional","Kozhikode"," India",31,70.0210742117935
"1657",1657,"male",181.61,"Hindu"," Bhatia","Hindi","Nurse","Dharamasala"," India",29,83.5244813434683
"1658",1658,"female",175.006,"Hindu"," Brahmin","Marathi","Non IT Engineer (Others)","Warwick- RI"," USA",30,71.0017732885596
"1659",1659,"female",161.798,"Muslim"," Memon","English","Banking Professional","Anantapur"," India",29,64.1626432544984
"1660",1660,"male",178.308,"Hindu"," Brahmin","Telugu","Not Specified","Hyderabad"," India",32,70.0127794286251
"1661",1661,"female",165.1,"Hindu"," Bhandari","Marathi","Accounting Professional (Others)","Mumbai"," India",31,64.3111691009121
"1662",1662,"female",184.912,"Christian"," Marthoma","Malayalam","Psychologist","Irving- TX"," USA",30,73.8410489805693
"1663",1663,"male",168.402,"","others","Tamil","Accounting Professional (Others)","Tiruppur"," India",33,84.0416372491584
"1664",1664,"male",184.912,"Sikh"," Gursikh","Punjabi","Agricultural Professional (Others)","Karnal"," India",32,82.6722113806593
"1665",1665,"male",198.12,"Hindu"," Saini","Hindi","Marketing Professional","Hyderabad"," India",29,85.6351698390347
"1666",1666,"male",184.912,"Hindu"," Scheduled Caste (SC)","Bengali","Agent / Broker / Trader / Contractor","Barasat"," India",34,66.5619305175096
"1667",1667,"male",194.818,"Hindu"," Kshatriya","Hindi","Consultant / Supervisor / Team Leads","Bengaluru / Bangalore"," India",30,75.0059435270846
"1668",1668,"male",NA,"","others","","",""," India",31,NA
"1669",1669,"female",178.308,"Hindu"," Valmiki","Hindi","Banking Professional","Bareilly"," India",27,58.5843150575538
"1670",1670,"male",NA,"","others","","",""," India",27,NA
"1671",1671,"female",178.308,"","others","Marwari","","Bengaluru / Bangalore"," India",28,72.6131011464068
"1672",1672,"female",148.59,"Hindu"," Baishnab","Bengali","Not Specified","Kolkata"," India",26,51.3013857456429
"1673",1673,"female",194.818,"Hindu"," Viswabrahmin","Telugu","Not working","Hyderabad"," India",27,84.8205027849914
"1674",1674,"male",194.818,"Christian"," Born Again","Malayalam","Consultant / Supervisor / Team Leads","Dallas- TX"," USA",30,72.7631940785345
"1675",1675,"male",191.516,"","others","Kannada","Not Specified",""," India",25,82.2878568441296
"1676",1676,"male",NA,"","others","","",""," India",25,NA
"1677",1677,"male",198.12,"","others","","","Bheemavaram"," India",26,80.8665831206686
"1678",1678,"female",175.006,"Hindu"," Arora","Punjabi","Finance Professional","Gurgaon"," India",31,67.801937270083
"1679",1679,"male",168.402,"Hindu"," OBC - Barber/Naayee","Hindi","Marketing Professional","Bilaspur"," India",26,69.3125264449417
"1680",1680,"male",184.912,"Hindu"," Kayastha","Bengali","Consultant / Supervisor / Team Leads","Kolkata"," India",32,75.4538020261908
"1681",1681,"male",188.214,"","others","Tamil","Advertising Professional","Coimbatore"," India",26,73.2124772490393
"1682",1682,"female",175.006,"Hindu"," Rajput - Lodhi","Hindi","Teacher","Kanpur"," India",27,68.4159877844965
"1683",1683,"male",181.61,"Hindu"," Bhandari","Marathi","Banking Professional","Mumbai"," India",32,59.3668481457823
"1684",1684,"male",184.912,"Hindu"," Ahom","Assamese","Finance Professional","Marigaon"," India",29,73.0064157022786
"1685",1685,"female",175.006,"","others","Kannada","Banking Professional","Chitradurga"," India",31,74.0567158404162
"1686",1686,"male",188.214,"Hindu"," Saini","Hindi","Sales Professional / Marketing","Roorkee"," India",30,80.2011688465908
"1687",1687,"male",181.61,"","","","",""," India",31,79.6462900586463
"1688",1688,"male",198.12,"Sikh"," Khatri","Punjabi","Entrepreneurs / Business ","Himachal Pradesh"," India",33,92.6396201636404
"1689",1689,"female",178.308,"","","","Finance Professional","Hyderabad"," India",34,73.9704894761012
"1690",1690,"female",178.308,"Hindu"," Agri","Marathi","Team Member / Staff","Mumbai"," India",30,71.2599191428337
